Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Petrus aber antwortete und sprach zu ihm (Evangelist/Jesus/Petrus),27 Mar 2016 05:55
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Erkenne mich mein Hüter (Choral),27 Mar 2016 05:54
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Und da sie den Lobgesang gesprochen hatten (Evangelist/Jesus),27 Mar 2016 05:53
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Ich will dir mein Herze schenken (Arie),27 Mar 2016 05:49
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Wiewohl mein Herz in Tränen schwimmt (Rezitativ),27 Mar 2016 05:47
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Er antwortete und sprach (Evangelist/Jesus),27 Mar 2016 05:34
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Ich bins ich sollte büßen (Choral),27 Mar 2016 05:33
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Aber am ersten Tage der süßen Brot (Evangelist/Jesus/Chor),27 Mar 2016 05:31
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Blute nur du liebes Herz (Arie),27 Mar 2016 05:25
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Da ging hin der Zwölfen einer (Evangelist/Judas),27 Mar 2016 05:25
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Buß und Reu (Arie),27 Mar 2016 05:20
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Du lieber Heiland du (Rezitativ),27 Mar 2016 05:19
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Da versammelten sich die Hohepriester... (Evangelist/Jesus/Chor),27 Mar 2016 05:15
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Herzliebster Jesu was hast du verbrochen (Choral),27 Mar 2016 05:14
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Da Jesus die Rede vollendet hatte (Evangelist/Jesus),27 Mar 2016 05:12
Gewandhausorchester Leipzig,Johann Sebastian Bach: Matthäus-Passion,J. S. Bach: Matthäus-Passion/Erster Teil/Kommt ihr Töchter helft mir klagen (Chor),27 Mar 2016 05:03
Leonard Cohen,Songs of Leonard Cohen,The Stranger Song,25 Mar 2016 07:32
Bob Marley & The Wailers,Uprising,Could You Be Loved,25 Mar 2016 06:10
Bob Marley & The Wailers,Exodus,Three Little Birds,25 Mar 2016 06:07
Bob Marley & The Wailers,Live!,No Woman No Cry - Live At The Lyceum London/1975,25 Mar 2016 05:59
Bob Marley & The Wailers,Confrontation,Buffalo Soldier,25 Mar 2016 05:55
Bob Marley & The Wailers,Legend (The Definitive Remasters),Could You Be Loved,25 Mar 2016 05:51
Rihanna,Anti (Deluxe),Work,25 Mar 2016 05:03
Pablo Carbonell,Rock n' Roll Alimaña (Live),Mi Agüita Amarilla - Live,25 Mar 2016 04:58
CNCO,Tan Fácil,Tan Fácil,25 Mar 2016 04:53
Bob Marley & The Wailers,Is This Love (Montmartre Remix),Is This Love - Montmartre Remix,25 Mar 2016 04:49
Shawn Mendes,Handwritten (Deluxe),Stitches,23 Mar 2016 04:26
Justin Bieber,Purpose (Deluxe),Sorry,23 Mar 2016 04:23
Maluma,Pretty Boy Dirty Boy,Borro Cassette,23 Mar 2016 04:20
Justin Bieber,Purpose (Deluxe),Love Yourself,23 Mar 2016 04:16
Cali & El Dandee,Por Fin Te Encontré,Por Fin Te Encontré,23 Mar 2016 03:19
Nôze,Piano ep,Piano,23 Mar 2016 03:10
Ibrahim Ferrer,Tierra Caliente,Todavía Me Queda Voz,01 Mar 2016 03:40
Ibrahim Ferrer,5 Leyendas: Ibrahim Ferrer (Volumen II),Compositor Confundido,01 Mar 2016 03:35
Habana All Stars,I Like Cuba Vol. 1,Aguardiente,01 Mar 2016 03:31
Ibrahim Ferrer,Ay Candela (Remastered),La chica del granizado - Remastered,01 Mar 2016 02:52
Ibrahim Ferrer,Mis Tiempos Con Chepin y Su Orquesta Oriental (feat. Los Bocucos),Como la Piel de Canela,01 Mar 2016 02:49
Leonard Cohen,Songs of Leonard Cohen,Suzanne,01 Mar 2016 02:44
Manu Chao,Clandestino,Desaparecido,01 Mar 2016 02:41
Leonard Cohen,Songs of Leonard Cohen,Suzanne,01 Mar 2016 02:37
Leonard Cohen,Songs of Leonard Cohen,Hey That's No Way to Say Goodbye,01 Mar 2016 02:34
Leonard Cohen,Songs of Leonard Cohen,Hey That's No Way to Say Goodbye,19 Feb 2016 07:25
Leonard Cohen,Songs of Leonard Cohen,Master Song,19 Feb 2016 07:18
Leonard Cohen,Songs of Leonard Cohen,Winter Lady,19 Feb 2016 07:15
Leonard Cohen,Songs of Leonard Cohen,Suzanne,19 Feb 2016 07:11
Leonard Cohen,Songs of Leonard Cohen,Stories of the Street,19 Feb 2016 07:07
Leonard Cohen,Songs of Leonard Cohen,Sisters of Mercy,19 Feb 2016 07:03
Leonard Cohen,Songs of Leonard Cohen,One of Us Cannot Be Wrong,19 Feb 2016 06:58
Leonard Cohen,Songs of Leonard Cohen,Sisters of Mercy,18 Feb 2016 22:57
Leonard Cohen,Songs of Leonard Cohen,Teachers,18 Feb 2016 22:54
Leonard Cohen,Songs of Leonard Cohen,Hey That's No Way to Say Goodbye,18 Feb 2016 22:51
Leonard Cohen,Songs of Leonard Cohen,Stories of the Street,18 Feb 2016 22:46
Leonard Cohen,Songs of Leonard Cohen,Master Song,18 Feb 2016 22:39
Leonard Cohen,Songs of Leonard Cohen,The Stranger Song,18 Feb 2016 22:34
Leonard Cohen,Songs of Leonard Cohen,Winter Lady,18 Feb 2016 22:32
Leonard Cohen,Songs of Leonard Cohen,Suzanne,18 Feb 2016 22:28
Leonard Cohen,Songs of Leonard Cohen,So Long Marianne,18 Feb 2016 22:22
Leonard Cohen,Songs of Leonard Cohen,One of Us Cannot Be Wrong,18 Feb 2016 17:52
Leonard Cohen,Songs of Leonard Cohen,So Long Marianne,18 Feb 2016 17:03
Leonard Cohen,Songs of Leonard Cohen,Stories of the Street,18 Feb 2016 16:58
Leonard Cohen,Songs of Leonard Cohen,Master Song,18 Feb 2016 16:51
Leonard Cohen,Live In London,Sisters Of Mercy - Live In London,18 Feb 2016 16:42
Leonard Cohen,Songs From The Road,That Don't Make It Junk - Live Nov 13 2008; O2 Arena London England,18 Feb 2016 16:36
Leonard Cohen,Leonard Cohen Live at the Isle of Wight 1970,Diamonds In The Mine - Live at Isle Of Wight Festival UK,18 Feb 2016 16:31
Leonard Cohen,Live In London,I'm Your Man - Live In London,18 Feb 2016 16:25
Leonard Cohen,Popular Problems,Almost Like the Blues,18 Feb 2016 16:22
Leonard Cohen,Live In London,Take This Waltz - Live In London,18 Feb 2016 16:12
Leonard Cohen,Live In London,Dance Me To The End Of Love - Live In London,18 Feb 2016 16:06
Leonard Cohen,Live In London,Democracy - Live In London,18 Feb 2016 15:58
Leonard Cohen,Can't Forget: A Souvenir of the Grand Tour,La Manic - Live at Québec City Show 2012,18 Feb 2016 15:53
Leonard Cohen,Live In London (Alben für die Ewigkeit),So Long Marianne - Live In London,18 Feb 2016 15:48
Leonard Cohen,Leonard Cohen Live at the Isle of Wight 1970,So Long Marianne - Live at Isle Of Wight Festival UK,18 Feb 2016 15:40
Leonard Cohen,Live In London (Alben für die Ewigkeit),First We Take Manhattan - Live In London,18 Feb 2016 15:33
The Webb Sisters,Live In London (Alben für die Ewigkeit),If It Be Your Will - Live In London,18 Feb 2016 15:29
Leonard Cohen,Popular Problems,Slow,18 Feb 2016 15:24
Leonard Cohen,Live In London (Alben für die Ewigkeit),Tower Of Song - Live In London,18 Feb 2016 15:17
Leonard Cohen,Live in Dublin,Darkness - Live in Dublin,18 Feb 2016 15:11
Leonard Cohen,Live in Dublin,Who by Fire - Live in Dublin,18 Feb 2016 15:02
Leonard Cohen,Live in Dublin,I Tried to Leave You - Live in Dublin,18 Feb 2016 14:54
Leonard Cohen,Popular Problems,Almost Like the Blues,18 Feb 2016 14:49
Leonard Cohen,Various Positions,Hallelujah,18 Feb 2016 14:45
Leonard Cohen,Songs of Leonard Cohen,Suzanne,18 Feb 2016 14:41
Buena Vista Social Club,Buena Vista Social Club,De camino a la vereda,18 Feb 2016 10:28
Buena Vista Social Club,Buena Vista Social Club,El cuarto de tula,18 Feb 2016 10:20
Buena Vista Social Club,Buena Vista Social Club,Dos Gardenias,18 Feb 2016 10:17
Buena Vista Social Club,Buena Vista Social Club,Chan Chan,18 Feb 2016 10:12
Buena Vista Social Club,Lost and Found,Tiene Sabor,15 Feb 2016 01:12
Buena Vista Social Club,Buena Vista Social Club,Dos Gardenias,15 Feb 2016 01:08
Phil Oakey,Pure 80s Pop,Together In Electric Dreams - 2003 Remastered Version,15 Feb 2016 01:04
Leonard Cohen,Songs of Leonard Cohen,Hey That's No Way to Say Goodbye,14 Feb 2016 12:13
Leonard Cohen,Songs of Leonard Cohen,So Long Marianne,14 Feb 2016 12:08
Leonard Cohen,Songs of Leonard Cohen,Sisters of Mercy,14 Feb 2016 12:03
Leonard Cohen,Songs of Leonard Cohen,The Stranger Song,14 Feb 2016 11:58
Leonard Cohen,Songs of Leonard Cohen,Winter Lady,14 Feb 2016 11:56
Leonard Cohen,Songs of Leonard Cohen,Master Song,14 Feb 2016 11:50
Leonard Cohen,Songs of Leonard Cohen,Suzanne,14 Feb 2016 11:44
Pyotr Ilyich Tchaikovsky,Maxim Vengerov - Great Violin Concertos,Tchaikovsky : Violin Concerto in D major Op.35 : I Allegro moderato,13 Feb 2016 16:37
Antonín Dvořák,Dvořák: Symphony No. 9 'From the New World' (Live),Symphony No. 9 In E Minor Op. 95 B. 178 From The New World: I. Adagio - Allegro Molto,13 Feb 2016 16:28
Antonín Dvořák,Dvořák: Symphony No. 9 'From the New World' (Live),Symphony No. 9 In E Minor Op. 95 B. 178 From The New World: IV. Allegro Con Fuoco,13 Feb 2016 16:03
Antonín Dvořák,Dvořák: Symphony No. 9 'From the New World' (Live),Symphony No. 9 In E Minor Op. 95 B. 178 From The New World: III. Molto Vivace,13 Feb 2016 15:52
Antonín Dvořák,Dvořák: Symphony No. 9 'From the New World' (Live),Symphony No. 9 In E Minor Op. 95 B. 178 From The New World: II. Largo,13 Feb 2016 15:47
Antonín Dvořák,Dvořák: Symphony No. 9 'From the New World' (Live),Symphony No. 9 In E Minor Op. 95 B. 178 From The New World: I. Adagio - Allegro Molto,13 Feb 2016 15:31
Mieczysław Weinberg,From Moscow with Love,Vainberg : Trumpet Concerto Op.94 : II Andante [Episodes],12 Feb 2016 22:15
Alexander Arutiunian (1920),From Moscow with Love,Arutiunian : Trumpet Concerto,12 Feb 2016 21:58
Reinhold Glière,From Moscow With Love,Glière : Horn Concerto in B flat major Op.91 : III Moderato - Allegro vivace,12 Feb 2016 21:15
Reinhold Glière,From Moscow With Love,Glière : Horn Concerto in B flat major Op.91 : II Andante,12 Feb 2016 21:08
Reinhold Glière,From Moscow With Love,Glière : Horn Concerto in B flat major Op.91 : I Allegro,12 Feb 2016 20:56
Mieczysław Weinberg,From Moscow with Love,Vainberg : Trumpet Concerto Op.94 : II Andante [Episodes],12 Feb 2016 14:44
Mieczysław Weinberg,From Moscow with Love,Vainberg : Trumpet Concerto Op.94 : I Allegro molto [Etudes],12 Feb 2016 14:36
Alexander Arutiunian (1920),From Moscow with Love,Arutiunian : Trumpet Concerto,12 Feb 2016 14:19
Johannes Brahms,Brahms : Violin Concerto & Violin Sonata No.3,Brahms : Violin Concerto in D major Op.77 : I Allegro non troppo,12 Feb 2016 14:10
Johannes Brahms,Brahms : Violin Concerto & Violin Sonata No.3,Brahms : Violin Concerto in D major Op.77 : I Allegro non troppo,12 Feb 2016 13:24
Johannes Brahms,Brahms : Violin Concerto & Violin Sonata No.3,Brahms : Violin Concerto in D major Op.77 : I Allegro non troppo,12 Feb 2016 12:51
Alle Farben,She Moves,She Moves,12 Feb 2016 12:48
Parov Stelar,The Sun,The Sun,12 Feb 2016 12:45
Pink Floyd,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),Shine On You Crazy Diamond Pts. 6-9 - 2011 Remastered Version,12 Feb 2016 12:10
Franz Schubert,Christmas In Vienna,Mille cherubini in coro based on Wiegenlied D. 498,12 Feb 2016 12:06
Pink Floyd,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),Wish You Were Here - 2011 Remastered Version,12 Feb 2016 11:59
Daft Punk,Random Access Memories,Touch (feat. Paul Williams),12 Feb 2016 00:42
Daft Punk,Random Access Memories,Give Life Back to Music,12 Feb 2016 00:38
Daft Punk,Random Access Memories,The Game of Love,12 Feb 2016 00:31
Daft Punk,Random Access Memories,Doin' It Right (feat. Panda Bear),12 Feb 2016 00:27
Daft Punk,Random Access Memories,Giorgio by Moroder,12 Feb 2016 00:18
Daft Punk,Random Access Memories,Fragments of Time (feat. Todd Edwards),12 Feb 2016 00:12
Daft Punk,Random Access Memories,Instant Crush (feat. Julian Casablancas),12 Feb 2016 00:07
Daft Punk,Random Access Memories,Touch (feat. Paul Williams),11 Feb 2016 23:58
Daft Punk,Random Access Memories,The Game of Love,11 Feb 2016 23:52
Daft Punk,Random Access Memories,Motherboard,11 Feb 2016 23:47
Daft Punk,Random Access Memories,Get Lucky (feat. Pharrell Williams),11 Feb 2016 23:40
Buena Vista Social Club,Lost and Found,Tiene Sabor,11 Feb 2016 23:36
Buena Vista Social Club,Buena Vista Social Club,Chan Chan,11 Feb 2016 23:12
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Buena Vista Social Club - live,11 Feb 2016 22:17
Buena Vista Social Club,Lost and Found,Macusa,11 Feb 2016 22:13
Buena Vista Social Club,Buena Vista Social Club,Amor de loca juventud,11 Feb 2016 21:50
Buena Vista Social Club,Buena Vista Social Club,El carretero,11 Feb 2016 21:46
Buena Vista Social Club,Lost and Found,Bruca Manigua - Live,11 Feb 2016 21:41
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),De Camino a La Vereda - Live,11 Feb 2016 21:36
Buena Vista Social Club,Buena Vista Social Club,Chan Chan,11 Feb 2016 21:31
Buena Vista Social Club,Lost and Found,Guajira en F,11 Feb 2016 21:27
Buena Vista Social Club,Lost and Found,Quiéreme mucho,11 Feb 2016 21:25
Buena Vista Social Club,Macusa (feat. Eliades Ochoa Compay Segundo),Macusa,11 Feb 2016 21:21
Buena Vista Social Club,Lost and Found,Black Chicken 37,11 Feb 2016 21:18
Buena Vista Social Club,Buena Vista Social Club,De camino a la vereda,11 Feb 2016 21:11
Buena Vista Social Club,Buena Vista Social Club,El cuarto de tula,11 Feb 2016 21:04
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Quizás Quizás - Live,11 Feb 2016 21:00
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Orgullecida - Live,11 Feb 2016 20:56
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Veinte Años - Live,11 Feb 2016 20:52
Buena Vista Social Club,Buena Vista Social Club,Dos Gardenias,11 Feb 2016 20:49
Shantel,Disko Partizani,Koupes - I'lll Smash Glasses,11 Feb 2016 20:44
Shantel,Disko Partizani,Disko Partizani,11 Feb 2016 20:38
Shantel,Disko Partizani,Ceremoney,11 Feb 2016 20:37
Buena Vista Social Club,Lost and Found,Habanera,11 Feb 2016 20:34
Buena Vista Social Club,Buena Vista Social Club,Pueblo Nuevo,11 Feb 2016 20:28
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Veinte Años - Live,11 Feb 2016 20:24
Buena Vista Social Club,Buena Vista Social Club,Chan Chan,11 Feb 2016 20:19
Angus & Julia Stone,Angus & Julia Stone,My Word For It,11 Feb 2016 00:09
Angus & Julia Stone,Angus & Julia Stone,A Heartbreak,11 Feb 2016 00:05
Love Affair,The Love Affair Superhits,Everlasting Love,10 Feb 2016 23:56
Parov Stelar,The Demon Diaries (Deluxe),The Sun,10 Feb 2016 23:39
Queen,Hungarian Rhapsody (Live In Budapest / 1986),Hello Mary Lou (Goodbye Heart) - Live In Budapest / 1986,10 Feb 2016 23:32
Nicolas Jaar,Space Is Only Noise,Space Is Only Noise If You Can See,10 Feb 2016 23:27
Queen,Hungarian Rhapsody (Live In Budapest / 1986),(You're So Square) Baby I Don't Care - Live In Budapest / 1986,10 Feb 2016 23:21
a-ha,Rhino Hi-Five: A-Ha,Take on Me,10 Feb 2016 23:17
Haddaway,What Is Love - Remix,What Is Love,10 Feb 2016 23:13
a-ha,Rhino Hi-Five: A-Ha,Take on Me,10 Feb 2016 23:09
Black Eyed Peas,Just Can't Get Enough (International Version),Just Can’t Get Enough,10 Feb 2016 23:05
Queen,Hungarian Rhapsody (Live In Budapest / 1986),Tutti Frutti - Live In Budapest / 1986,10 Feb 2016 23:01
Queen,Live At The Rainbow (Deluxe),Bring Back That Leroy Brown - Live At The Rainbow London / November 1974,10 Feb 2016 17:54
Queen,Live At The Rainbow,Big Spender - Live At The Rainbow London / November 1974,10 Feb 2016 17:52
Queen,On Fire: Live At The Bowl,Dragon Attack - Live At Milton Keynes Bowl / June 1982,10 Feb 2016 17:48
Nicolas Jaar,Time for Us,Mi Mujer,10 Feb 2016 17:41
Queen,A Night At The Opera (2011 Remaster),Bohemian Rhapsody - Remastered 2011,10 Feb 2016 17:35
David Bowie,Blackstar,Blackstar,10 Feb 2016 17:26
Queen,Innuendo (2011 Remaster),The Show Must Go On - Remastered 2011,10 Feb 2016 17:22
Queen,Jazz (2011 Remaster),Don't Stop Me Now - Remastered 2011,10 Feb 2016 17:18
David Bowie,Space Oddity,Space Oddity - 1999 Remastered Version,10 Feb 2016 17:12
David Bowie,Blackstar,'Tis a Pity She Was a Whore,10 Feb 2016 17:07
David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (2012 Remastered Version),Starman - 2012 Remastered Version,10 Feb 2016 17:02
David Bowie,Blackstar,Blackstar,10 Feb 2016 16:51
David Bowie,Hunky Dory (2015 Remastered Version),Life On Mars? - 2015 Remastered Version,10 Feb 2016 16:46
Queen,A Night At The Opera (2011 Remaster),Bohemian Rhapsody - Remastered 2011,10 Feb 2016 16:39
Queen,Hot Space (2011 Remaster),Under Pressure - Remastered 2011,10 Feb 2016 16:35
David Bowie,Let's Dance,Let's Dance - 1999 Remastered Version,10 Feb 2016 16:24
David Bowie,Heroes,Heroes - 1999 Remastered Version,10 Feb 2016 16:08
Buena Vista Social Club,Buena Vista Social Club,La Bayamesa,09 Feb 2016 23:15
Buena Vista Social Club,Buena Vista Social Club,Buena Vista Social Club,09 Feb 2016 23:10
Buena Vista Social Club,Buena Vista Social Club,Murmullo,09 Feb 2016 23:06
Buena Vista Social Club,Buena Vista Social Club,Orgullecida,09 Feb 2016 23:02
Buena Vista Social Club,Buena Vista Social Club,Amor de loca juventud,09 Feb 2016 22:58
Buena Vista Social Club,Buena Vista Social Club,Candela,09 Feb 2016 22:53
Buena Vista Social Club,Buena Vista Social Club,El carretero,09 Feb 2016 22:50
Buena Vista Social Club,Buena Vista Social Club,Veinte Años,09 Feb 2016 22:45
Buena Vista Social Club,Buena Vista Social Club,¿Y tú qué has hecho?,09 Feb 2016 22:42
Buena Vista Social Club,Buena Vista Social Club,Dos Gardenias,09 Feb 2016 22:39
Buena Vista Social Club,Buena Vista Social Club,Pueblo Nuevo,09 Feb 2016 22:33
Buena Vista Social Club,Buena Vista Social Club,El cuarto de tula,09 Feb 2016 22:24
Buena Vista Social Club,Buena Vista Social Club,De camino a la vereda,09 Feb 2016 22:19
Buena Vista Social Club,Buena Vista Social Club,Chan Chan,09 Feb 2016 22:15
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Almendra - Live,09 Feb 2016 22:10
Astor Piazzolla,The Rough Dancer and the Cyclical Night (Tango Apasionado),Prologue - Tango Apasionada,09 Feb 2016 22:04
Astor Piazzolla,Tango Sensations,Three Minutes With The Truth,09 Feb 2016 22:01
Astor Piazzolla,Astor Piazzolla - Tangology,Tanguisimo,09 Feb 2016 21:58
Astor Piazzolla,Tango Sensations,Divina,09 Feb 2016 21:56
Astor Piazzolla,Libertango,Libertango,09 Feb 2016 21:50
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Veinte Años - Live,09 Feb 2016 21:46
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Quizás Quizás - Live,09 Feb 2016 21:42
Buena Vista Social Club,Lost and Found,Ruben Sings!,09 Feb 2016 21:41
Franz Joseph Haydn,Haydn: The Seven Last Words Op.51,The Seven Last Words Of Our Saviour On The Cross Op. 51 Hob. III:50-56 - Including Intermezzo: 10. Il Terremoto (Presto e con tutta la forza),09 Feb 2016 21:40
Franz Joseph Haydn,Haydn: The Seven Last Words Op.51,The Seven Last Words Of Our Saviour On The Cross Op. 51 Hob. III:50-56 - Including Intermezzo: 8. Sonata VI (Lento),09 Feb 2016 21:30
Franz Joseph Haydn,Haydn: The Seven Last Words Op.51,The Seven Last Words Of Our Saviour On The Cross Op. 51 Hob. III:50-56 - Including Intermezzo: 9. Sonata VII (Largo),09 Feb 2016 21:22
Buena Vista Social Club,Buena Vista Social Club At Carnegie Hall (Live),Dos Gardenias - Live,09 Feb 2016 21:17
Astor Piazzolla,Piazzolla: Tangos del Ángel y del Diablo,Resurreccion del Angel,09 Feb 2016 21:09
Buena Vista Social Club,Lost and Found,Como siento yo,09 Feb 2016 21:05
Franz Joseph Haydn,Haydn: The Seven Last Words Op.51,The Seven Last Words Of Our Saviour On The Cross Op. 51 Hob. III:50-56 - Including Intermezzo: 6. Intermezzo (Largo - Cantabile),09 Feb 2016 20:45
Gotan Project,Gotan Project Live,Nocturna,09 Feb 2016 20:41
Buena Vista Social Club,Lost and Found,Lágrimas Negras,09 Feb 2016 20:37
Franz Joseph Haydn,Haydn: The Seven Last Words Op.51,The Seven Last Words Of Our Saviour On The Cross Op. 51 Hob. III:50-56 - Including Intermezzo: 5. Sonata IV (Largo),09 Feb 2016 20:28
